customer_id,signup_date,country,age,gender,loyalty_tier,acquisition_channel,converted
51369,2022-01-26,IN,18,Female,Platinum,Referral,True
51370,2021-09-03,US,26,Female,Bronze,Paid Search,False
51371,2023-09-18,IN,38,Other,Gold,Email,True
51372,2022-02-25,BR,37,Male,Bronze,Organic,False
51373,2021-12-02,BR,38,Female,Bronze,Paid Search,True
51374,2023-10-28,UK,32,Female,Bronze,Paid Search,False
51375,2022-11-29,BR,26,Female,Silver,Social,True
51376,2023-07-18,AU,27,Male,Bronze,Paid Search,False
51377,2022-03-02,DE,36,Female,Bronze,Social,True
51378,2022-04-17,US,27,Male,Bronze,Email,False
51379,2023-03-10,US,39,Female,Bronze,Paid Search,True
51380,2023-12-10,CA,32,Male,Bronze,Paid Search,False
51381,2023-05-14,UK,55,Female,Silver,Organic,True
51382,2022-05-22,UK,42,Female,Bronze,Paid Search,False
51383,2022-10-17,IN,44,Male,Silver,Paid Search,True
51384,2022-01-18,US,38,Male,Gold,Paid Search,True
51385,2022-05-15,US,34,Female,Silver,Organic,True
51386,2022-03-01,US,42,Female,Bronze,Organic,True
51387,2021-04-19,UK,35,Female,Silver,Paid Search,True
51388,2023-08-16,UK,23,Male,Silver,Paid Search,True
51389,2021-05-30,US,22,Male,Bronze,Paid Search,True
51390,2021-10-21,IN,20,Male,Silver,Organic,False
51391,2021-10-05,US,54,Male,Silver,Paid Search,True
51392,2021-09-01,IN,37,Female,Gold,Social,True
51393,2022-06-29,IN,38,Male,Platinum,Paid Search,True
51394,2023-11-18,IN,30,Female,Silver,Organic,True
51395,2021-12-26,CA,40,Male,Bronze,Email,True
51396,2023-03-16,US,30,Female,Bronze,Organic,False
51397,2023-03-14,US,40,Female,Bronze,Organic,False
51398,2023-04-17,IN,18,Male,Bronze,Email,True
51399,2022-11-13,CA,42,Male,Bronze,Social,True
51400,2023-03-22,BR,38,Male,Silver,Email,False
51401,2023-04-14,IN,24,Male,Platinum,Organic,True
51402,2023-01-18,BR,38,Female,Silver,Social,False
51403,2022-09-04,UK,35,Male,Gold,Organic,True
51404,2021-04-10,BR,36,Male,Silver,Email,True
51405,2022-07-11,IN,44,Female,Bronze,Organic,True
51406,2023-04-06,US,49,Male,Gold,Paid Search,True
51407,2022-01-10,CA,53,Male,Bronze,Organic,False
51408,2021-09-30,IN,39,Male,Bronze,Social,True
51409,2022-10-13,UK,39,Female,Bronze,Organic,True
51410,2021-05-25,CA,33,Male,Silver,Paid Search,True
51411,2023-02-27,DE,35,Male,Platinum,Email,True
51412,2023-12-13,US,25,Male,Bronze,Email,True
51413,2022-06-15,US,38,Male,Bronze,Email,False
51414,2021-01-31,US,42,Female,Silver,Organic,True
51415,2021-10-25,DE,22,Other,Bronze,Social,False
51416,2021-02-04,UK,44,Female,Bronze,Organic,False
51417,2022-05-18,IN,19,Female,Bronze,Organic,False
51418,2021-12-06,US,32,Male,Bronze,Paid Search,True
51419,2023-04-27,US,46,Male,Bronze,Organic,False
51420,2023-07-14,UK,23,Male,Bronze,Organic,True
51421,2022-04-22,US,52,Male,Bronze,Email,True
51422,2023-12-07,IN,37,Male,Bronze,Organic,False
51423,2022-05-08,IN,53,Male,Bronze,Organic,True
51424,2021-05-10,DE,37,Male,Gold,Social,True
51425,2023-09-22,CA,37,Male,Bronze,Referral,False
51426,2022-03-10,BR,34,Female,Silver,Email,True
51427,2023-08-28,AU,40,Female,Bronze,Social,True
51428,2023-03-16,IN,31,Male,Silver,Paid Search,True
51429,2023-10-26,DE,34,Male,Silver,Referral,False
51430,2022-12-08,UK,43,Female,Bronze,Paid Search,True
51431,2022-10-12,IN,24,Female,Bronze,Paid Search,True
51432,2021-09-13,UK,42,Male,Bronze,Paid Search,True
51433,2021-11-02,CA,38,Female,Gold,Paid Search,True
51434,2021-12-27,BR,44,Male,Bronze,Email,False
51435,2021-12-06,US,43,Male,Bronze,Paid Search,True
51436,2022-10-13,US,41,Other,Silver,Paid Search,True
51437,2023-08-11,US,30,Female,Bronze,Organic,True
51438,2021-02-08,CA,41,Female,Bronze,Email,True
51439,2022-11-09,UK,35,Female,Silver,Email,True
51440,2023-04-11,UK,33,Female,Bronze,Email,True
51441,2022-05-01,CA,51,Female,Bronze,Referral,False
51442,2021-10-29,US,39,Male,Bronze,Organic,True
51443,2022-04-19,DE,39,Female,Silver,Paid Search,True
51444,2023-06-27,US,56,Male,Bronze,Referral,False
51445,2023-09-29,UK,32,Male,Bronze,Paid Search,False
51446,2023-01-19,US,44,Male,Silver,Organic,True
51447,2022-06-16,US,48,Male,Silver,Email,True
51448,2022-12-08,UK,18,Female,Bronze,Paid Search,False
51449,2023-01-12,AU,67,Other,Bronze,Paid Search,True
51450,2023-04-21,IN,21,Male,Bronze,Email,True
51451,2021-06-08,UK,30,Female,Silver,Organic,False
51452,2021-03-24,BR,38,Female,Silver,Paid Search,True
51453,2022-01-14,US,34,Male,Bronze,Organic,True
51454,2021-10-12,BR,31,Male,Gold,Paid Search,False
51455,2022-11-05,DE,18,Female,Bronze,Organic,False
51456,2022-07-26,US,27,Male,Bronze,Organic,False
51457,2023-10-03,IN,31,Female,Bronze,Paid Search,False
51458,2023-05-01,CA,32,Female,Bronze,Organic,False
51459,2021-06-11,IN,38,Other,Silver,Email,False
51460,2023-07-19,DE,45,Male,Bronze,Email,True
51461,2023-04-24,US,42,Male,Bronze,Social,True
51462,2022-02-23,US,52,Male,Silver,Email,False
51463,2021-03-05,CA,35,Male,Bronze,Organic,True
51464,2023-05-20,IN,18,Female,Bronze,Paid Search,True
51465,2021-07-31,DE,29,Male,Gold,Organic,True
51466,2021-08-30,AU,35,Female,Bronze,Organic,True
51467,2022-05-31,AU,36,Female,Bronze,Social,False
51468,2021-04-01,IN,41,Male,Bronze,Social,False
51469,2022-03-14,UK,19,Female,Bronze,Organic,False
51470,2021-09-28,US,23,Male,Gold,Paid Search,False
51471,2021-02-28,UK,47,Female,Silver,Email,True
51472,2023-09-16,BR,36,Male,Bronze,Social,False
51473,2021-10-13,US,29,Female,Silver,Referral,False
51474,2022-08-19,US,29,Female,Bronze,Paid Search,False
51475,2023-06-14,IN,30,Other,Bronze,Paid Search,True
51476,2022-06-12,IN,36,Female,Bronze,Social,True
51477,2021-11-17,US,50,Female,Bronze,Organic,False
51478,2023-03-25,IN,43,Female,Bronze,Organic,False
51479,2023-01-28,US,24,Male,Silver,Organic,True
51480,2021-01-12,AU,26,Female,Bronze,Organic,True
51481,2023-06-16,UK,37,Female,Silver,Social,False
51482,2021-05-10,UK,41,Female,Bronze,Social,False
51483,2023-03-19,US,46,Male,Gold,Referral,True
51484,2021-04-20,US,49,Male,Bronze,Email,True
51485,2021-03-13,US,21,Female,Bronze,Organic,False
51486,2021-05-14,US,35,Female,Bronze,Email,True
51487,2023-03-23,US,27,Female,Bronze,Referral,True
51488,2022-05-12,US,35,Female,Silver,Paid Search,True
51489,2022-10-21,AU,24,Male,Bronze,Organic,False
51490,2021-11-04,AU,21,Male,Silver,Referral,False
51491,2021-05-12,UK,18,Female,Gold,Organic,True
51492,2023-05-11,IN,42,Female,Bronze,Social,True
51493,2023-07-01,IN,33,Female,Gold,Social,False
51494,2023-07-08,AU,41,Female,Bronze,Email,False
51495,2021-03-13,US,38,Female,Silver,Email,True
51496,2023-10-10,US,38,Male,Bronze,Paid Search,True
51497,2022-08-17,UK,25,Male,Gold,Paid Search,True
51498,2021-08-03,CA,38,Male,Bronze,Email,False
51499,2021-08-06,US,21,Male,Silver,Organic,True
51500,2022-07-05,US,36,Female,Bronze,Paid Search,False
51501,2022-10-23,US,48,Female,Bronze,Referral,True
51502,2021-02-23,US,31,Female,Silver,Email,False
51503,2022-06-28,CA,50,Male,Bronze,Paid Search,True
51504,2021-09-20,UK,39,Male,Bronze,Paid Search,True
51505,2023-10-03,DE,41,Male,Silver,Organic,False
51506,2022-11-05,US,18,Female,Silver,Organic,True
51507,2022-02-12,AU,46,Female,Bronze,Organic,True
51508,2022-04-08,AU,28,Female,Silver,Organic,True
51509,2023-07-06,IN,38,Female,Bronze,Email,False
51510,2023-01-27,US,34,Male,Bronze,Social,True
51511,2022-03-01,US,29,Male,Bronze,Organic,False
51512,2023-07-08,IN,41,Male,Bronze,Email,False
51513,2022-11-12,CA,26,Female,Bronze,Organic,False
51514,2021-03-07,US,30,Male,Bronze,Referral,False
51515,2022-11-22,BR,28,Male,Silver,Paid Search,True
51516,2023-10-25,US,47,Male,Bronze,Referral,True
51517,2023-08-04,BR,58,Female,Platinum,Organic,True
51518,2021-02-16,UK,46,Male,Bronze,Paid Search,True
51519,2023-08-24,IN,39,Male,Bronze,Email,False
51520,2023-12-11,US,45,Female,Bronze,Referral,True
51521,2021-06-28,UK,47,Male,Gold,Email,False
51522,2022-11-30,IN,32,Female,Bronze,Paid Search,False
51523,2023-04-07,UK,34,Female,Silver,Paid Search,False
51524,2021-02-17,BR,43,Male,Silver,Referral,True
51525,2023-06-26,US,27,Male,Gold,Paid Search,True
51526,2022-03-08,CA,39,Male,Bronze,Organic,True
51527,2021-11-24,UK,36,Female,Bronze,Email,False
51528,2021-10-10,AU,18,Female,Silver,Organic,False
51529,2022-07-08,US,19,Male,Silver,Paid Search,True
51530,2023-05-25,BR,39,Male,Platinum,Paid Search,False
51531,2023-06-19,US,32,Female,Bronze,Email,True
51532,2021-09-04,DE,28,Female,Bronze,Paid Search,False
51533,2023-06-25,DE,41,Female,Bronze,Email,False
51534,2023-06-24,IN,42,Male,Gold,Email,True
51535,2021-03-09,IN,54,Female,Gold,Social,True
51536,2021-12-09,AU,26,Female,Silver,Email,False
51537,2021-01-17,DE,33,Male,Silver,Paid Search,True
51538,2023-12-20,CA,59,Male,Gold,Email,True
51539,2022-06-02,CA,33,Female,Gold,Organic,False
51540,2021-10-24,US,39,Female,Silver,Organic,True
51541,2023-09-07,US,48,Male,Bronze,Paid Search,True
51542,2023-01-21,US,26,Male,Silver,Organic,True
51543,2023-10-27,UK,38,Female,Bronze,Referral,False
51544,2023-05-27,IN,28,Female,Gold,Paid Search,True
51545,2023-11-13,US,46,Male,Bronze,Paid Search,False
51546,2021-08-26,US,40,Female,Bronze,Email,True
51547,2021-08-12,US,29,Female,Gold,Organic,False
51548,2021-03-24,US,26,Male,Bronze,Paid Search,True
51549,2022-01-11,UK,25,Male,Platinum,Social,True
51550,2022-08-27,UK,18,Male,Silver,Social,True
51551,2022-09-11,DE,40,Female,Gold,Social,True
51552,2023-01-12,CA,36,Female,Bronze,Paid Search,True
51553,2023-03-14,DE,40,Male,Silver,Paid Search,False
51554,2023-06-14,US,43,Male,Bronze,Social,True
51555,2022-07-24,UK,50,Male,Silver,Organic,True
51556,2021-10-26,BR,30,Female,Bronze,Paid Search,True
51557,2022-04-27,AU,32,Female,Gold,Social,True
51558,2023-08-14,US,32,Male,Bronze,Email,True
51559,2023-06-13,IN,43,Male,Bronze,Social,False
51560,2023-09-30,US,31,Female,Gold,Referral,True
51561,2022-08-15,US,52,Male,Bronze,Email,True
51562,2023-05-04,DE,37,Male,Bronze,Email,False
51563,2022-03-29,IN,52,Female,Gold,Paid Search,True
51564,2021-01-09,CA,39,Male,Bronze,Organic,False
51565,2023-03-26,DE,39,Female,Bronze,Email,True
51566,2021-04-06,US,28,Male,Silver,Organic,False
51567,2022-11-27,US,27,Male,Gold,Social,False
51568,2023-12-29,US,39,Male,Bronze,Email,False
51569,2021-01-29,US,32,Male,Silver,Referral,True
51570,2023-03-15,IN,48,Male,Gold,Email,True
51571,2023-08-09,US,51,Male,Bronze,Paid Search,True
51572,2022-11-18,IN,24,Male,Bronze,Organic,True
51573,2023-01-26,CA,41,Male,Bronze,Social,False
51574,2023-09-14,US,39,Female,Bronze,Paid Search,True
51575,2023-05-02,US,41,Female,Silver,Email,True
51576,2021-02-13,BR,27,Male,Silver,Social,True
51577,2023-04-28,US,43,Male,Bronze,Email,False
51578,2023-04-10,US,28,Female,Gold,Social,True
51579,2021-09-07,US,27,Male,Gold,Paid Search,False
51580,2022-12-18,UK,26,Female,Silver,Email,False
51581,2023-07-11,DE,46,Female,Bronze,Organic,False
51582,2023-07-18,US,47,Male,Gold,Social,True
51583,2023-08-12,IN,18,Female,Silver,Paid Search,True
51584,2023-05-02,AU,40,Male,Silver,Social,True
51585,2021-05-14,UK,36,Female,Silver,Email,True
51586,2022-06-15,CA,42,Male,Gold,Organic,True
51587,2021-09-13,IN,30,Male,Bronze,Social,False
51588,2021-03-19,US,18,Female,Bronze,Organic,False
51589,2021-10-16,US,26,Male,Bronze,Organic,True
51590,2023-09-23,US,43,Female,Silver,Social,True
51591,2022-10-17,IN,41,Male,Bronze,Organic,False
51592,2023-04-17,US,20,Male,Bronze,Organic,True
51593,2022-07-05,US,39,Female,Bronze,Paid Search,True
51594,2022-01-26,UK,38,Other,Silver,Referral,True
51595,2022-06-13,CA,40,Female,Platinum,Organic,True
51596,2023-12-14,AU,23,Male,Bronze,Paid Search,False
51597,2021-11-11,US,38,Male,Silver,Social,True
51598,2021-12-07,IN,35,Other,Bronze,Paid Search,False
51599,2023-07-17,IN,34,Female,Bronze,Email,True
51600,2022-02-10,US,49,Female,Silver,Referral,True
51601,2023-09-17,US,20,Male,Bronze,Organic,True
51602,2023-12-04,US,43,Male,Gold,Paid Search,True
51603,2021-03-14,US,23,Female,Bronze,Email,True
51604,2023-01-02,IN,37,Male,Bronze,Organic,False
51605,2021-04-14,US,26,Female,Silver,Organic,True
51606,2023-08-21,IN,44,Female,Bronze,Organic,False
51607,2021-05-07,AU,31,Female,Bronze,Paid Search,True
51608,2023-08-31,CA,23,Male,Platinum,Organic,True
51609,2023-04-23,UK,40,Female,Gold,Social,False
51610,2022-08-11,IN,42,Female,Bronze,Social,True
51611,2021-08-16,IN,35,Male,Bronze,Organic,True
51612,2021-10-20,US,29,Female,Gold,Paid Search,False
51613,2022-04-18,UK,18,Female,Silver,Paid Search,True
51614,2023-07-17,IN,45,Male,Bronze,Email,True
51615,2023-09-10,CA,42,Female,Bronze,Paid Search,True
51616,2022-07-04,US,37,Male,Gold,Organic,True
51617,2021-09-12,US,18,Female,Silver,Paid Search,True
51618,2022-09-10,CA,30,Female,Bronze,Referral,True
51619,2023-06-30,IN,31,Male,Bronze,Paid Search,False
51620,2022-08-16,CA,18,Other,Silver,Referral,True
51621,2023-09-03,CA,18,Male,Silver,Organic,True
51622,2021-01-11,UK,30,Male,Bronze,Referral,True
51623,2022-07-04,IN,28,Male,Platinum,Paid Search,True
51624,2021-02-20,AU,42,Male,Silver,Paid Search,True
51625,2022-11-01,BR,19,Female,Silver,Organic,True
51626,2022-11-06,DE,35,Male,Bronze,Social,True
51627,2021-12-08,UK,43,Male,Bronze,Email,False
51628,2023-05-20,US,34,Female,Platinum,Organic,True
51629,2023-11-08,US,42,Male,Bronze,Social,False
51630,2022-05-16,CA,41,Male,Bronze,Organic,False
51631,2022-04-22,US,34,Male,Silver,Social,False
51632,2021-07-28,UK,48,Female,Silver,Social,False
51633,2021-01-31,UK,40,Female,Bronze,Organic,True
51634,2022-03-22,DE,34,Female,Bronze,Paid Search,True
51635,2022-04-29,IN,36,Female,Bronze,Social,True
51636,2023-04-22,CA,45,Female,Gold,Organic,True
51637,2023-08-02,IN,55,Male,Bronze,Referral,True
51638,2021-04-29,US,31,Male,Silver,Paid Search,True
51639,2021-06-17,BR,33,Female,Bronze,Paid Search,False
51640,2022-09-06,US,41,Female,Bronze,Paid Search,False
51641,2022-02-16,UK,29,Male,Bronze,Organic,False
51642,2023-02-08,US,51,Female,Bronze,Referral,True
51643,2021-12-20,UK,35,Female,Bronze,Paid Search,True
51644,2022-04-01,US,37,Female,Gold,Paid Search,False
51645,2022-05-02,UK,31,Female,Bronze,Paid Search,True
51646,2022-10-21,IN,29,Female,Bronze,Paid Search,True
51647,2021-03-18,AU,28,Female,Bronze,Paid Search,False
51648,2023-08-26,US,24,Female,Bronze,Email,True
51649,2022-01-07,US,37,Male,Gold,Email,True
51650,2021-08-22,IN,39,Male,Bronze,Email,True
51651,2022-12-03,US,26,Male,Bronze,Organic,False
51652,2021-05-28,BR,18,Other,Bronze,Email,False
51653,2022-10-09,US,50,Female,Bronze,Email,False
51654,2021-03-08,US,18,Male,Silver,Paid Search,True
51655,2021-10-16,US,32,Male,Silver,Email,True
51656,2023-03-07,US,33,Female,Bronze,Paid Search,True
51657,2022-02-12,IN,42,Female,Silver,Paid Search,True
51658,2023-09-14,US,44,Female,Silver,Paid Search,True
51659,2022-01-25,BR,44,Male,Bronze,Paid Search,True
51660,2023-01-26,AU,35,Female,Silver,Organic,True
51661,2021-02-02,US,28,Female,Bronze,Paid Search,True
51662,2023-12-06,US,21,Male,Bronze,Paid Search,False
51663,2022-11-06,US,44,Male,Bronze,Organic,True
51664,2023-02-15,IN,18,Female,Bronze,Organic,True
51665,2021-12-23,IN,33,Female,Bronze,Organic,True
51666,2021-11-12,IN,33,Female,Silver,Paid Search,True
51667,2022-04-24,US,28,Female,Silver,Organic,False
51668,2021-10-07,BR,55,Other,Silver,Social,True
51669,2021-01-23,IN,38,Male,Bronze,Paid Search,False
51670,2023-01-01,US,26,Male,Silver,Social,False
51671,2023-02-24,CA,23,Female,Bronze,Paid Search,True
51672,2023-01-11,US,23,Female,Bronze,Paid Search,True
51673,2022-08-30,CA,23,Female,Bronze,Paid Search,True
51674,2022-07-28,CA,33,Male,Silver,Paid Search,False
51675,2023-12-16,US,31,Male,Bronze,Social,True
51676,2022-07-31,US,56,Female,Gold,Paid Search,True
51677,2023-02-12,UK,41,Male,Bronze,Paid Search,False
51678,2022-04-02,CA,32,Male,Silver,Paid Search,True
51679,2021-02-06,IN,23,Male,Bronze,Referral,False
51680,2022-01-19,UK,35,Female,Bronze,Email,True
51681,2023-03-01,US,25,Female,Bronze,Paid Search,True
51682,2022-11-26,US,35,Female,Bronze,Organic,True
51683,2023-01-30,US,35,Male,Bronze,Social,False
51684,2023-03-30,IN,40,Male,Bronze,Paid Search,True
51685,2021-08-28,UK,27,Male,Bronze,Email,False
51686,2023-06-10,US,47,Female,Bronze,Email,False
51687,2023-02-22,BR,43,Female,Gold,Referral,True
51688,2021-12-04,US,45,Other,Silver,Paid Search,False
51689,2022-07-06,BR,46,Male,Bronze,Paid Search,True
51690,2023-07-29,AU,37,Male,Bronze,Paid Search,True
51691,2021-07-03,IN,32,Male,Silver,Social,False
51692,2021-11-28,CA,54,Male,Bronze,Paid Search,False
51693,2021-07-30,IN,31,Female,Platinum,Social,False
51694,2021-11-30,US,31,Male,Bronze,Paid Search,False
51695,2021-08-13,US,29,Female,Bronze,Referral,True
51696,2023-06-02,IN,46,Male,Silver,Paid Search,True
51697,2023-12-22,US,42,Female,Gold,Social,False
51698,2023-11-28,CA,32,Female,Bronze,Paid Search,True
51699,2022-01-28,US,33,Female,Bronze,Social,False
51700,2023-10-18,US,40,Male,Bronze,Paid Search,False
51701,2021-03-31,CA,28,Female,Bronze,Email,True
51702,2021-05-02,UK,27,Male,Silver,Paid Search,True
51703,2021-12-23,UK,44,Male,Bronze,Organic,False
51704,2021-11-12,IN,41,Male,Silver,Organic,False
51705,2023-10-02,IN,43,Female,Silver,Email,False
51706,2023-04-13,US,50,Male,Bronze,Referral,False
51707,2023-04-05,DE,27,Male,Bronze,Organic,False
51708,2023-06-02,US,39,Female,Bronze,Paid Search,False
51709,2023-03-06,CA,33,Male,Bronze,Referral,True
51710,2022-07-07,IN,34,Male,Silver,Social,False
51711,2021-03-06,US,39,Other,Bronze,Paid Search,True
51712,2021-01-18,BR,47,Male,Silver,Email,False
51713,2023-12-05,BR,22,Male,Bronze,Social,True
51714,2022-07-04,US,45,Female,Bronze,Paid Search,True
51715,2023-11-10,US,18,Other,Bronze,Referral,True
51716,2021-02-04,US,29,Male,Silver,Paid Search,True
51717,2022-11-28,IN,22,Female,Bronze,Referral,True
51718,2021-11-05,UK,18,Female,Silver,Paid Search,False
51719,2022-02-03,DE,39,Female,Bronze,Paid Search,False
51720,2022-12-21,AU,49,Male,Silver,Email,True
51721,2022-06-27,UK,30,Female,Bronze,Referral,False
51722,2021-05-28,UK,27,Other,Bronze,Email,False
51723,2023-12-31,AU,41,Male,Silver,Organic,True
51724,2023-02-20,IN,18,Male,Bronze,Paid Search,True
51725,2022-01-30,AU,35,Male,Silver,Paid Search,True
51726,2022-11-12,IN,18,Male,Bronze,Email,False
51727,2021-06-15,CA,26,Male,Gold,Organic,True
51728,2022-04-16,DE,30,Female,Silver,Paid Search,True
51729,2022-04-11,BR,20,Female,Bronze,Organic,False
51730,2022-02-12,US,31,Female,Bronze,Paid Search,True
51731,2022-06-14,IN,32,Male,Bronze,Email,True
51732,2023-09-29,US,40,Female,Silver,Social,False
51733,2021-01-08,BR,22,Female,Silver,Paid Search,False
51734,2022-08-29,US,49,Female,Bronze,Paid Search,True
51735,2023-10-28,BR,22,Male,Silver,Organic,True
51736,2023-09-01,IN,56,Male,Silver,Paid Search,True
51737,2023-09-10,DE,36,Female,Silver,Organic,True
51738,2022-03-28,US,25,Female,Bronze,Social,True
51739,2022-09-14,IN,29,Female,Bronze,Paid Search,True
51740,2022-10-14,CA,23,Male,Silver,Social,True
51741,2023-07-07,DE,31,Female,Bronze,Paid Search,True
51742,2023-11-12,DE,35,Male,Silver,Paid Search,True
51743,2021-10-07,DE,52,Female,Silver,Paid Search,True
51744,2021-05-16,US,36,Male,Bronze,Organic,False
51745,2021-10-18,US,21,Male,Bronze,Social,True
51746,2021-10-15,BR,42,Male,Silver,Social,False
51747,2021-11-25,UK,54,Male,Bronze,Social,True
51748,2023-10-01,CA,41,Female,Gold,Social,False
51749,2021-08-24,CA,27,Male,Bronze,Social,True
51750,2022-04-08,BR,43,Male,Platinum,Email,True
51751,2022-01-27,BR,42,Male,Bronze,Email,True
51752,2021-10-25,US,18,Male,Silver,Paid Search,True
51753,2021-08-04,UK,51,Male,Bronze,Email,True
51754,2023-12-29,IN,21,Female,Bronze,Email,False
51755,2022-11-17,DE,37,Female,Bronze,Paid Search,True
51756,2021-04-22,BR,48,Male,Bronze,Paid Search,True
51757,2022-12-19,BR,39,Female,Bronze,Social,True
51758,2022-11-01,US,27,Female,Bronze,Referral,True
51759,2022-01-29,DE,37,Female,Bronze,Organic,False
51760,2023-05-13,US,37,Male,Bronze,Social,False
51761,2023-05-29,UK,22,Male,Silver,Email,True
51762,2023-05-12,US,43,Male,Bronze,Paid Search,True
51763,2022-12-01,US,44,Female,Gold,Paid Search,True
51764,2022-04-29,US,36,Male,Gold,Organic,True
51765,2021-08-15,IN,34,Male,Bronze,Referral,True
51766,2021-02-18,US,35,Male,Silver,Paid Search,True
51767,2023-10-03,BR,37,Female,Bronze,Paid Search,True
51768,2023-07-10,US,42,Female,Gold,Organic,True
51769,2021-08-09,BR,38,Female,Bronze,Referral,True
51770,2023-05-29,UK,27,Female,Gold,Referral,True
51771,2021-02-22,IN,33,Male,Bronze,Organic,True
51772,2021-09-17,US,46,Female,Bronze,Paid Search,True
51773,2021-06-14,US,38,Female,Bronze,Social,True
51774,2022-01-08,IN,33,Female,Silver,Paid Search,False
51775,2021-12-17,IN,18,Male,Silver,Paid Search,True
51776,2022-07-16,US,30,Female,Bronze,Paid Search,True
51777,2022-05-18,DE,28,Female,Bronze,Organic,False
51778,2021-05-05,UK,18,Female,Bronze,Paid Search,True
51779,2021-06-14,US,26,Female,Bronze,Paid Search,False
51780,2023-06-18,AU,22,Female,Silver,Organic,False
51781,2022-08-24,CA,24,Female,Bronze,Organic,True
51782,2023-10-07,UK,40,Male,Silver,Social,True
51783,2021-05-24,CA,31,Male,Silver,Email,False
51784,2021-12-04,CA,23,Male,Gold,Organic,True
51785,2021-06-22,IN,41,Female,Bronze,Email,True
51786,2023-10-09,AU,52,Female,Bronze,Social,False
51787,2021-06-23,DE,39,Male,Gold,Referral,True
51788,2023-05-27,US,43,Male,Silver,Organic,True
51789,2021-07-30,IN,25,Female,Gold,Social,False
51790,2023-03-08,CA,45,Male,Bronze,Social,False
51791,2022-05-14,IN,38,Male,Bronze,Email,True
51792,2023-11-28,BR,39,Male,Bronze,Referral,False
51793,2021-03-18,CA,40,Male,Bronze,Organic,True
51794,2021-12-22,IN,37,Female,Bronze,Social,True
51795,2023-03-03,IN,25,Male,Gold,Paid Search,True
51796,2023-09-30,US,44,Male,Silver,Paid Search,True
51797,2022-08-14,AU,19,Female,Bronze,Referral,True
51798,2021-04-18,US,47,Other,Bronze,Paid Search,True
51799,2022-11-21,US,46,Male,Bronze,Paid Search,False
51800,2022-06-08,IN,18,Male,Bronze,Email,True
51801,2023-04-29,IN,22,Male,Silver,Social,True
51802,2022-08-28,AU,36,Female,Bronze,Paid Search,True
51803,2023-09-11,US,24,Female,Silver,Social,True
51804,2021-05-15,BR,42,Male,Bronze,Social,False
51805,2022-11-15,US,61,Male,Bronze,Referral,True
51806,2023-03-19,IN,21,Male,Bronze,Paid Search,True
51807,2022-03-21,BR,18,Female,Platinum,Referral,True
51808,2022-06-05,CA,42,Male,Bronze,Organic,True
51809,2023-02-01,AU,31,Male,Bronze,Referral,True
51810,2022-05-14,UK,30,Male,Bronze,Referral,True
51811,2022-03-06,CA,24,Male,Bronze,Paid Search,True
51812,2022-09-29,AU,36,Male,Silver,Organic,False
51813,2023-05-31,IN,22,Female,Silver,Referral,True
51814,2021-05-28,IN,46,Male,Bronze,Referral,True
51815,2023-08-16,UK,24,Female,Bronze,Paid Search,False
51816,2021-08-08,BR,30,Male,Bronze,Organic,False
51817,2021-04-18,US,32,Male,Bronze,Organic,False
51818,2021-07-17,CA,49,Female,Platinum,Organic,True
51819,2021-03-25,CA,39,Female,Bronze,Organic,True
51820,2023-11-09,UK,31,Female,Bronze,Organic,False
51821,2021-11-16,US,41,Female,Gold,Email,True
51822,2023-04-27,CA,30,Female,Bronze,Paid Search,True
51823,2021-07-19,BR,39,Male,Bronze,Paid Search,False
51824,2022-08-03,US,32,Male,Silver,Organic,True
51825,2022-04-12,US,31,Male,Gold,Email,True
51826,2022-12-24,BR,39,Male,Gold,Organic,False
51827,2023-12-19,US,37,Female,Gold,Paid Search,True
51828,2022-12-13,BR,38,Female,Bronze,Referral,True
51829,2023-02-08,IN,34,Female,Bronze,Paid Search,False
51830,2021-10-15,DE,38,Male,Gold,Social,False
51831,2021-05-14,IN,28,Female,Bronze,Organic,True
51832,2021-04-05,US,33,Male,Bronze,Organic,False
51833,2021-11-25,US,41,Female,Bronze,Referral,True
51834,2022-08-31,UK,39,Female,Bronze,Organic,False
51835,2021-03-08,DE,27,Male,Gold,Email,True
51836,2021-10-16,US,26,Female,Silver,Email,True
51837,2022-11-23,CA,28,Female,Gold,Paid Search,True
51838,2023-08-15,US,33,Male,Bronze,Referral,True
51839,2023-12-20,IN,23,Male,Gold,Referral,True
51840,2021-09-16,US,31,Female,Gold,Social,True
51841,2021-04-22,CA,40,Male,Silver,Organic,True
51842,2022-09-20,US,58,Male,Bronze,Paid Search,True
51843,2023-10-25,US,26,Female,Bronze,Organic,True
51844,2022-04-06,US,33,Other,Silver,Organic,True
51845,2023-09-18,AU,35,Female,Gold,Organic,False
51846,2023-03-25,DE,40,Female,Bronze,Paid Search,False
51847,2023-09-12,DE,26,Female,Bronze,Paid Search,False
51848,2023-11-08,AU,26,Female,Gold,Paid Search,True
51849,2021-04-28,IN,48,Female,Platinum,Referral,True
51850,2022-03-27,IN,18,Male,Silver,Paid Search,True
51851,2021-02-24,US,26,Male,Bronze,Paid Search,True
51852,2021-02-18,IN,40,Male,Bronze,Organic,True
51853,2022-06-05,DE,52,Female,Bronze,Social,True
51854,2022-12-26,US,20,Female,Bronze,Social,False
51855,2023-08-29,US,34,Female,Silver,Referral,True
51856,2021-05-22,US,41,Male,Silver,Organic,False
