transaction_id,timestamp,customer_id,product_id,quantity,discount_applied,gross_revenue,campaign_id,refund_flag,is_conversion
64999,2021-11-07 07:27:38,16464,1389.0,1,0.0,91.41,26,0,1
65000,2021-06-27 03:55:09,21073,487.0,1,0.1,26.01,7,0,1
65001,2022-04-03 06:52:02,37642,1500.0,1,0.0,14.98,26,0,1
65002,2022-01-13 21:27:19,97951,1615.0,1,0.0,108.56,4,0,1
65003,2022-09-11 18:58:17,18588,,1,0.0,,37,0,1
65004,2021-12-11 17:37:58,48407,972.0,1,0.0,60.71,29,0,1
65005,2022-07-03 08:01:50,74541,54.0,1,0.0,11.32,20,0,1
65006,2022-09-13 19:35:22,43651,,3,0.0,,40,0,1
65007,2023-12-29 03:45:01,89262,1497.0,2,0.0,119.94,48,0,1
65008,2021-03-22 08:56:19,15312,,1,0.0,,30,0,1
65009,2022-01-15 20:44:34,36437,204.0,1,0.2,66.07,5,0,1
65010,2023-03-04 14:20:15,41093,1452.0,1,0.0,51.33,0,0,1
65011,2021-05-08 04:29:54,14112,291.0,1,0.2,43.61,26,0,1
65012,2022-05-11 10:23:06,59678,959.0,1,0.2,116.46,23,0,1
65013,2021-07-02 20:24:17,53313,,1,0.0,,31,0,1
65014,2021-10-20 07:47:08,10019,1326.0,2,0.0,209.26,29,0,1
65015,2021-07-16 19:09:09,24620,1041.0,1,0.15,151.03,5,0,1
65016,2021-06-28 18:40:15,27463,1275.0,1,0.0,77.22,19,0,1
65017,2021-04-09 07:19:44,19705,1346.0,1,0.0,137.71,47,0,1
65018,2021-07-04 15:28:09,13760,1333.0,1,0.05,114.78,8,0,1
65019,2021-06-10 15:48:32,21055,1466.0,1,0.0,13.29,50,0,1
65020,2021-11-14 10:10:13,87668,466.0,1,0.0,91.46,32,0,1
65021,2023-11-21 17:07:48,76360,1070.0,2,0.0,219.74,19,0,1
65022,2021-12-19 16:13:30,22678,1137.0,3,0.05,238.23,9,0,1
65023,2022-08-02 18:03:01,54588,877.0,2,0.1,15.19,42,0,1
65024,2022-01-20 23:25:28,29102,1489.0,1,0.15,63.03,18,0,1
65025,2023-05-22 04:58:45,35622,1417.0,1,0.0,73.55,1,0,1
65026,2023-03-26 10:34:51,15350,260.0,1,0.0,126.65,17,0,1
65027,2022-05-01 08:08:05,43940,853.0,2,0.0,292.84,29,0,1
65028,2022-09-24 22:25:47,27734,737.0,2,0.0,305.08,1,0,1
65029,2023-12-29 06:40:47,46979,1150.0,1,0.1,79.17,0,0,1
65030,2022-06-29 11:03:26,43391,1696.0,2,0.0,23.64,9,0,1
65031,2023-05-27 07:00:38,59685,1814.0,1,0.0,106.97,47,0,1
65032,2022-07-21 06:35:24,41428,774.0,1,0.2,76.07,0,0,1
65033,2022-01-31 19:09:12,5207,135.0,1,0.0,152.19,8,0,1
65034,2023-08-18 06:56:21,73196,,1,0.0,,21,0,1
65035,2023-06-30 23:38:53,5236,1680.0,1,0.0,109.59,16,0,1
65036,2022-02-27 06:10:27,93311,306.0,1,0.0,96.37,49,0,1
65037,2022-09-05 16:05:28,31608,365.0,1,0.0,152.37,31,0,1
65038,2023-02-04 08:55:19,98312,1450.0,1,0.1,31.1,0,0,1
65039,2023-10-08 14:44:08,19594,1335.0,1,0.0,60.41,31,0,1
65040,2021-01-31 23:03:06,98216,1192.0,1,0.05,111.18,23,0,1
65041,2021-10-05 10:04:51,9276,110.0,1,0.05,111.58,40,0,1
65042,2021-05-05 15:59:13,46126,1451.0,1,0.05,16.59,36,0,1
65043,2023-01-24 15:38:09,4303,1698.0,2,0.0,92.24,28,0,1
65044,2022-10-02 11:24:06,79923,,1,0.05,,34,0,1
65045,2023-12-30 08:56:35,84289,602.0,1,0.05,77.42,16,0,1
65046,2021-04-08 07:46:28,10329,1689.0,1,0.0,25.15,26,0,1
65047,2023-01-11 05:30:35,29764,1825.0,1,0.0,50.63,3,0,1
65048,2023-08-09 03:51:11,8726,1049.0,1,0.15,126.56,5,0,1
65049,2021-03-05 15:55:24,63126,863.0,1,0.0,29.28,7,0,1
65050,2022-12-10 02:18:29,88323,1862.0,2,0.0,508.68,0,0,1
65051,2023-05-01 17:40:18,97386,1715.0,1,0.1,64.71,0,0,1
65052,2022-03-19 01:30:10,60401,1819.0,1,0.1,62.47,23,0,1
65053,2021-11-30 19:22:58,48902,686.0,4,0.0,532.8,35,0,1
65054,2021-12-05 22:47:27,84831,1985.0,1,0.15,110.49,37,0,1
65055,2022-09-02 10:56:36,42419,1435.0,1,0.0,51.0,39,0,1
65056,2022-02-28 16:44:24,26883,1043.0,1,0.0,9.73,0,0,1
65057,2023-05-12 23:58:24,4592,1960.0,1,0.15,213.42,0,0,1
65058,2021-09-05 20:20:49,53305,1141.0,1,0.0,143.6,39,0,1
65059,2023-02-18 15:09:50,33292,235.0,1,0.1,9.82,28,0,1
65060,2022-11-01 08:59:51,53050,1067.0,2,0.15,57.2,0,0,1
65061,2022-01-11 19:25:09,53104,865.0,3,0.1,139.75,0,0,1
65062,2022-06-12 18:52:32,70098,1948.0,1,0.0,19.53,0,0,1
65063,2021-02-21 10:18:54,27353,1520.0,1,0.05,24.55,22,0,1
65064,2022-01-11 16:13:35,5931,1375.0,1,0.0,30.13,42,0,1
65065,2023-11-27 08:45:08,89052,67.0,3,0.0,113.1,47,0,1
65066,2023-08-11 17:02:17,40422,1908.0,1,0.15,42.54,27,0,1
65067,2022-05-13 04:14:51,90714,333.0,2,0.0,123.56,36,0,1
65068,2022-09-07 02:18:42,60564,1985.0,2,0.0,259.98,0,0,1
65069,2022-12-30 05:58:39,75894,1361.0,1,0.0,80.84,0,0,1
65070,2023-09-22 23:38:11,88027,406.0,1,0.0,53.54,36,0,1
65071,2023-03-29 18:02:34,9030,1353.0,2,0.15,276.71,31,0,1
65072,2023-03-03 20:26:02,57869,146.0,1,0.1,9.73,19,0,1
65073,2022-11-25 06:52:00,75380,927.0,1,0.05,13.2,0,0,1
65074,2022-10-04 00:29:41,16590,1334.0,1,0.0,39.22,8,0,1
65075,2023-06-12 08:06:04,49308,,1,0.0,,7,0,1
65076,2022-11-14 09:21:21,43268,1736.0,1,0.0,113.02,36,0,1
65077,2021-06-29 15:13:52,49948,1694.0,1,0.05,-19.66,38,1,1
65078,2022-04-12 07:18:20,45121,930.0,1,0.0,8.97,49,0,1
65079,2023-12-13 03:27:12,70020,968.0,1,0.0,151.4,14,0,1
65080,2021-12-19 07:08:58,68457,1526.0,2,0.0,28.06,14,0,1
65081,2023-01-31 14:49:57,99227,1165.0,1,0.0,36.89,25,0,1
65082,2021-04-29 13:20:44,35031,791.0,1,0.15,111.05,40,0,1
65083,2022-10-05 13:29:35,96097,1955.0,1,0.0,52.79,0,0,1
65084,2021-10-27 13:03:48,15419,1863.0,2,0.2,163.41,0,0,1
65085,2023-08-09 21:27:03,88388,1511.0,1,0.0,50.99,31,0,1
65086,2022-08-27 03:51:04,74251,1998.0,1,0.0,145.15,14,0,1
65087,2022-11-11 15:55:19,42206,681.0,1,0.15,105.94,2,0,1
65088,2021-05-23 05:52:19,15383,389.0,1,0.05,20.09,41,0,1
65089,2022-04-16 20:55:22,33222,1197.0,1,0.0,87.28,45,0,1
65090,2023-02-15 08:33:16,33882,910.0,1,0.0,107.98,14,0,1
65091,2021-07-10 13:01:18,35444,926.0,1,0.15,12.14,7,0,1
65092,2023-01-01 07:36:08,24446,455.0,1,0.0,62.14,31,0,1
65093,2021-01-31 13:29:17,65673,1822.0,2,0.05,20.65,10,0,1
65094,2021-07-12 20:50:56,48539,1113.0,2,0.0,324.74,49,0,1
65095,2022-12-21 22:26:44,10518,809.0,3,0.0,221.64,0,0,1
65096,2022-04-02 19:59:20,75830,,1,0.0,,0,0,1
65097,2021-11-16 21:39:01,13337,1719.0,1,0.0,53.58,41,0,1
65098,2021-01-26 18:53:03,1323,1192.0,1,0.1,-105.33,0,1,1
65099,2023-04-12 20:17:33,61815,1345.0,1,0.15,22.98,43,0,1
65100,2021-10-27 22:43:21,40648,72.0,1,0.0,41.24,2,0,1
65101,2022-09-12 12:41:57,81409,803.0,1,0.05,135.94,18,0,1
65102,2023-11-01 16:16:43,59909,659.0,1,0.0,5.73,33,0,1
65103,2023-05-14 16:49:13,57925,596.0,1,0.05,53.0,11,0,1
65104,2023-03-27 00:21:31,51739,1885.0,1,0.0,46.91,23,0,1
65105,2023-09-27 18:24:55,32956,1694.0,1,0.1,18.63,9,0,1
65106,2022-05-19 03:48:21,99210,1126.0,1,0.0,22.3,14,0,1
65107,2022-07-24 20:18:33,95516,1200.0,1,0.15,18.21,1,0,1
65108,2022-04-06 07:36:44,15157,1758.0,1,0.0,17.14,27,0,1
65109,2021-06-24 06:50:54,52183,1211.0,1,0.0,67.95,19,0,1
65110,2021-07-01 02:17:57,17281,394.0,1,0.2,78.41,20,0,1
65111,2021-10-12 09:19:01,76079,226.0,1,0.0,66.82,17,0,1
65112,2023-02-11 15:52:11,26813,372.0,1,0.1,144.83,5,0,1
65113,2021-01-06 14:15:19,40234,1971.0,1,0.0,75.56,44,0,1
65114,2022-12-10 14:35:44,93413,1458.0,1,0.0,9.97,33,0,1
65115,2023-08-07 19:14:13,84095,1487.0,1,0.0,142.8,14,0,1
65116,2021-07-31 14:45:28,32172,449.0,1,0.05,79.07,32,0,1
65117,2023-07-11 07:53:00,33406,1881.0,2,0.15,427.28,49,0,1
65118,2023-10-13 06:56:20,18955,521.0,1,0.0,75.45,44,0,1
65119,2023-11-20 05:29:30,21209,867.0,1,0.0,54.04,13,0,1
65120,2023-08-19 01:06:55,44387,499.0,2,0.05,170.41,29,0,1
65121,2022-04-20 09:07:45,34747,1633.0,1,0.0,41.19,32,0,1
65122,2022-04-17 02:27:23,26401,242.0,1,0.1,21.44,26,0,1
65123,2021-07-29 10:06:21,62898,1718.0,1,0.0,96.81,0,0,1
65124,2022-03-20 20:55:15,34334,1656.0,1,0.0,29.22,29,0,1
65125,2022-04-05 18:45:22,92940,1834.0,1,0.0,106.74,8,0,1
65126,2023-11-03 06:51:58,96048,873.0,1,0.0,20.2,17,0,1
65127,2023-09-11 21:57:30,8648,879.0,1,0.0,45.12,0,0,1
65128,2021-03-04 23:14:57,14176,173.0,1,0.0,109.33,19,0,1
65129,2022-06-13 01:45:23,64871,1121.0,3,0.15,92.77,0,0,1
65130,2022-01-08 10:34:26,72795,670.0,1,0.0,85.74,18,0,1
65131,2023-01-23 16:39:36,9520,1477.0,2,0.0,-113.1,7,1,1
65132,2021-07-06 06:38:10,42783,,1,0.0,,40,0,1
65133,2022-06-03 12:49:21,54067,1038.0,1,0.05,23.67,29,0,1
65134,2021-03-23 01:23:40,70791,985.0,1,0.05,174.38,3,0,1
65135,2023-08-24 22:15:35,72008,,3,0.05,,17,0,1
65136,2021-11-02 09:55:31,512,94.0,1,0.0,68.63,20,0,1
65137,2023-08-24 23:46:26,15919,399.0,1,0.15,74.67,2,0,1
65138,2023-02-20 15:11:21,33811,596.0,1,0.0,55.79,17,0,1
65139,2023-06-17 23:42:08,43743,733.0,1,0.0,-145.73,12,1,1
65140,2021-07-03 16:38:13,50362,944.0,1,0.05,19.9,21,0,1
65141,2023-07-10 22:13:39,56649,,2,0.0,,4,0,1
65142,2022-06-28 18:35:37,75245,266.0,2,0.1,37.62,17,0,1
65143,2021-09-28 19:04:05,37090,168.0,1,0.0,83.9,0,0,1
65144,2021-03-05 19:30:46,87073,269.0,3,0.0,365.43,23,0,1
65145,2022-11-25 22:14:00,42116,,1,0.05,,44,0,1
65146,2022-04-17 16:47:13,56218,147.0,1,0.05,117.3,0,0,1
65147,2021-10-25 15:39:08,76837,983.0,1,0.0,20.4,36,0,1
65148,2021-05-14 09:35:37,67709,283.0,2,0.0,209.62,31,0,1
65149,2021-02-06 06:05:53,87418,1658.0,1,0.0,197.11,19,0,1
65150,2021-11-28 15:56:41,75780,473.0,2,0.0,212.9,19,0,1
65151,2023-05-21 08:40:49,53012,451.0,1,0.0,34.22,48,0,1
65152,2021-01-02 05:49:17,3059,881.0,1,0.0,178.36,13,0,1
65153,2022-02-06 22:10:41,83358,1859.0,3,0.0,112.47,8,0,1
65154,2021-12-19 19:12:17,63468,,1,0.0,,10,0,1
65155,2022-07-08 06:24:00,10586,104.0,2,0.0,15.96,26,0,1
65156,2023-11-09 04:38:37,55780,736.0,2,0.0,20.26,46,0,1
65157,2022-08-08 15:02:10,78565,,1,0.0,,16,0,1
65158,2021-12-11 16:05:46,67735,561.0,2,0.1,132.98,25,0,1
65159,2022-02-23 12:50:34,31211,1698.0,1,0.15,39.2,7,0,1
65160,2023-07-21 15:03:25,13721,1036.0,1,0.05,-60.34,5,1,1
65161,2021-04-24 15:11:34,28908,1550.0,1,0.0,50.05,0,0,1
65162,2023-07-23 08:25:37,89499,,2,0.15,,0,0,1
65163,2021-11-01 21:36:47,56186,1699.0,2,0.15,147.83,14,0,1
65164,2023-07-13 19:49:23,58196,,1,0.0,,2,0,1
65165,2023-06-25 04:55:46,93390,1872.0,1,0.1,17.44,25,0,1
65166,2023-11-15 13:00:14,8820,1716.0,1,0.1,45.19,41,0,1
65167,2022-08-03 18:07:56,30901,1186.0,1,0.1,24.62,40,0,1
65168,2022-11-19 19:30:18,79446,609.0,1,0.05,74.49,11,0,1
65169,2022-06-10 12:44:08,97757,1905.0,1,0.0,16.14,47,0,1
65170,2023-06-01 07:42:10,51805,1387.0,2,0.0,212.68,15,0,1
65171,2022-12-17 13:12:50,22304,967.0,1,0.1,23.18,2,0,1
65172,2023-06-07 17:14:01,23837,1801.0,1,0.05,62.19,25,0,1
65173,2022-12-11 19:58:26,59631,720.0,1,0.0,51.79,16,0,1
65174,2023-10-25 20:41:18,55007,364.0,3,0.1,182.14,25,0,1
65175,2022-12-01 21:38:22,12017,1874.0,3,0.1,24.52,13,0,1
65176,2023-12-08 23:18:32,97087,126.0,2,0.05,90.97,22,0,1
65177,2021-06-30 18:35:40,51358,793.0,1,0.15,51.89,37,0,1
65178,2023-10-21 22:12:06,10907,1633.0,1,0.0,41.19,17,0,1
65179,2023-02-12 11:26:58,24367,984.0,3,0.1,151.55,17,0,1
65180,2021-07-22 17:07:47,94953,1572.0,2,0.15,-39.18,44,1,1
65181,2021-03-20 10:18:59,74543,495.0,3,0.0,501.6,5,0,1
65182,2022-07-10 16:14:07,26605,1384.0,1,0.05,158.35,38,0,1
65183,2021-08-22 07:38:04,74393,1449.0,1,0.0,174.65,0,0,1
65184,2021-08-09 07:31:47,15725,1681.0,1,0.05,11.42,30,0,1
65185,2022-11-01 05:28:47,57685,1759.0,2,0.0,196.46,0,0,1
65186,2023-12-20 22:02:39,99615,1990.0,1,0.0,80.41,33,0,1
65187,2022-02-14 18:30:58,68444,1158.0,1,0.2,117.1,42,0,1
65188,2023-11-14 18:22:05,28175,,1,0.0,,17,0,1
65189,2023-07-05 06:33:32,8608,1810.0,1,0.0,-57.11,44,1,1
65190,2022-09-30 08:41:35,59916,1352.0,1,0.0,12.51,43,0,1
65191,2022-05-09 14:38:57,92723,1617.0,1,0.0,62.13,31,0,1
65192,2022-03-11 18:02:28,67580,1022.0,4,0.0,66.24,14,0,1
65193,2023-12-11 10:13:23,14510,1399.0,1,0.0,65.57,2,0,1
65194,2021-05-06 07:41:39,32973,1513.0,3,0.05,287.17,31,0,1
65195,2021-11-14 21:59:25,61555,1253.0,2,0.0,226.46,39,0,1
65196,2022-11-11 08:54:41,75969,28.0,2,0.0,61.4,33,0,1
65197,2021-07-16 13:02:55,57931,523.0,3,0.1,105.03,23,0,1
65198,2021-03-22 16:01:30,32795,1062.0,3,0.1,52.16,23,0,1
65199,2023-12-21 18:34:30,27169,81.0,2,0.05,71.88,29,0,1
65200,2023-09-30 21:51:34,9314,1975.0,1,0.15,47.15,45,0,1
65201,2021-11-09 10:22:58,94608,1714.0,1,0.1,154.29,0,0,1
65202,2022-12-18 03:16:23,91591,1332.0,1,0.0,48.12,18,0,1
65203,2021-12-08 16:06:30,72760,595.0,1,0.0,26.97,21,0,1
65204,2021-08-11 01:11:19,52991,175.0,1,0.05,-91.14,47,1,1
65205,2021-03-24 18:17:43,78508,773.0,1,0.05,57.0,41,0,1
65206,2023-01-31 13:27:10,59481,,1,0.0,,8,0,1
65207,2022-02-01 19:28:42,94673,,1,0.0,,39,0,1
65208,2023-09-22 15:17:16,73111,1106.0,1,0.2,40.78,5,0,1
65209,2021-04-13 00:34:03,94225,675.0,1,0.0,100.28,28,0,1
65210,2022-09-16 23:03:28,5960,1025.0,1,0.0,97.87,3,0,1
65211,2021-03-05 16:24:57,63526,563.0,1,0.05,-63.73,40,1,1
65212,2023-04-18 05:02:51,17698,,3,0.05,,44,0,1
65213,2022-07-12 14:11:10,54347,,1,0.0,,3,0,1
65214,2021-04-22 13:23:32,6193,1273.0,1,0.0,78.77,1,0,1
65215,2023-12-03 18:35:04,55851,134.0,1,0.0,57.18,0,0,1
65216,2021-11-19 16:11:42,99388,1214.0,2,0.0,75.02,0,0,1
65217,2022-12-03 12:07:26,459,1760.0,1,0.1,22.08,19,0,1
65218,2023-09-15 06:22:01,62754,1941.0,1,0.0,12.37,0,0,1
65219,2022-11-21 20:04:47,7707,1299.0,1,0.0,227.99,49,0,1
65220,2021-06-23 11:55:07,33461,674.0,1,0.0,30.09,2,0,1
65221,2023-11-05 20:12:36,14963,1242.0,1,0.15,-13.39,0,1,1
65222,2022-06-08 02:14:31,47782,695.0,3,0.0,281.37,47,0,1
65223,2023-07-09 20:00:43,33056,333.0,1,0.15,52.51,8,0,1
65224,2021-06-27 19:48:57,95786,1019.0,1,0.0,68.28,49,0,1
65225,2021-08-16 22:06:24,69168,143.0,1,0.1,35.87,38,0,1
65226,2022-03-04 20:50:03,85553,1658.0,1,0.05,187.25,5,0,1
65227,2021-09-29 21:13:55,49515,163.0,2,0.15,139.55,31,0,1
65228,2022-10-12 12:36:30,69255,803.0,1,0.0,143.1,36,0,1
65229,2021-09-13 10:30:16,14623,,1,0.1,,0,0,1
65230,2023-08-22 06:22:31,5248,585.0,2,0.0,150.76,37,0,1
65231,2023-11-11 15:56:26,26068,1759.0,1,0.0,98.23,35,0,1
65232,2023-05-11 21:52:15,1323,484.0,1,0.0,185.91,43,0,1
65233,2023-12-22 21:58:55,6381,1760.0,1,0.0,-24.53,33,1,1
65234,2022-12-16 14:52:20,57845,1009.0,1,0.15,6.65,18,0,1
65235,2021-10-03 14:44:19,4509,1417.0,1,0.0,73.55,0,0,1
65236,2022-01-09 12:40:30,39827,1308.0,3,0.0,422.58,21,0,1
65237,2023-01-23 14:46:08,85553,370.0,1,0.15,39.76,13,0,1
65238,2023-06-15 18:44:04,69306,268.0,1,0.0,196.6,0,0,1
65239,2022-10-28 17:58:16,67197,106.0,1,0.0,101.38,17,0,1
65240,2021-08-30 23:06:40,69614,439.0,1,0.05,33.1,18,0,1
65241,2022-09-25 15:09:31,33704,553.0,1,0.0,91.28,36,0,1
65242,2021-12-14 22:22:11,26310,759.0,1,0.0,33.04,15,0,1
65243,2022-12-04 09:38:23,58797,1169.0,1,0.0,99.87,19,0,1
65244,2021-04-04 06:28:59,86927,1219.0,4,0.0,727.6,48,0,1
65245,2023-11-25 20:41:13,22073,1664.0,1,0.05,32.6,31,0,1
65246,2021-03-03 10:42:08,6279,827.0,1,0.0,58.11,13,0,1
65247,2023-06-11 22:28:54,35986,1795.0,1,0.0,43.86,40,0,1
65248,2021-04-28 12:40:56,45959,673.0,1,0.0,155.04,40,0,1
65249,2022-07-10 15:50:10,44736,1333.0,1,0.05,114.78,7,0,1
65250,2023-01-14 20:19:04,32224,1170.0,1,0.0,23.4,22,0,1
65251,2023-04-02 17:28:11,46038,,1,0.0,,45,1,1
65252,2021-06-07 12:09:09,85345,,1,0.0,,36,0,1
65253,2022-04-17 06:35:50,14619,529.0,1,0.0,108.79,36,0,1
65254,2023-02-23 14:55:08,54045,414.0,3,0.0,210.33,0,0,1
65255,2022-04-23 13:29:38,80689,1067.0,1,0.05,31.97,6,0,1
65256,2022-09-04 04:56:28,104,1363.0,1,0.0,-47.25,7,1,1
65257,2022-07-14 18:00:24,89972,1088.0,1,0.0,60.06,34,0,1
65258,2023-09-13 08:37:38,64058,1266.0,1,0.0,14.93,9,0,1
65259,2021-04-08 08:19:15,34475,1537.0,1,0.0,81.89,26,0,1
65260,2021-03-14 17:52:20,65020,368.0,2,0.1,299.81,4,0,1
65261,2022-08-15 07:40:34,86695,1758.0,1,0.0,17.14,49,0,1
65262,2022-11-11 07:19:37,12012,227.0,1,0.15,68.37,20,0,1
65263,2021-05-22 09:39:16,27519,902.0,1,0.0,196.95,0,0,1
65264,2021-08-01 19:38:20,55416,1386.0,1,0.0,205.02,28,0,1
65265,2022-03-09 21:17:02,23608,1830.0,1,0.0,49.25,17,0,1
65266,2022-03-24 16:07:16,85498,826.0,1,0.1,142.73,49,0,1
65267,2021-07-14 14:51:40,46845,,2,0.0,,4,1,1
65268,2021-01-18 06:16:34,43014,1075.0,1,0.0,87.72,34,0,1
65269,2022-08-31 23:52:23,77612,860.0,2,0.05,259.56,49,0,1
65270,2021-07-28 12:33:50,78559,,3,0.0,,7,0,1
65271,2023-01-04 15:39:14,6790,460.0,1,0.0,55.97,17,0,1
65272,2023-09-15 12:49:34,22364,1982.0,1,0.0,49.51,0,0,1
65273,2021-11-06 10:32:57,90243,1244.0,2,0.05,143.01,24,0,1
65274,2023-11-29 09:51:18,12421,,1,0.05,,37,0,1
65275,2023-08-14 19:49:28,61115,1449.0,2,0.0,349.3,49,0,1
65276,2022-01-29 09:27:17,3017,286.0,1,0.05,27.91,19,0,1
65277,2022-01-30 10:19:56,64362,1406.0,1,0.0,15.22,4,0,1
65278,2023-01-25 06:36:17,34251,1008.0,1,0.05,44.18,0,0,1
65279,2021-07-29 19:16:44,3017,7.0,1,0.0,27.23,25,0,1
65280,2021-03-26 13:19:49,34645,420.0,1,0.0,14.53,37,0,1
65281,2023-04-02 07:48:09,83318,1445.0,2,0.0,217.76,25,0,1
65282,2021-09-15 09:10:33,24242,93.0,1,0.0,81.17,33,0,1
65283,2022-12-26 23:29:12,21988,205.0,2,0.05,120.16,49,0,1
65284,2022-01-17 16:45:42,12608,1005.0,1,0.1,13.33,35,0,1
65285,2022-05-31 14:02:51,44067,1790.0,1,0.0,7.97,16,0,1
65286,2021-05-29 04:50:46,37311,892.0,2,0.2,94.03,44,0,1
65287,2021-12-14 16:18:23,90855,1840.0,1,0.0,26.44,29,0,1
65288,2021-07-14 17:42:24,58901,1907.0,1,0.0,36.12,49,0,1
65289,2022-12-01 11:50:35,7684,608.0,1,0.0,61.25,43,0,1
65290,2022-07-06 17:38:56,93368,1978.0,4,0.05,699.43,29,0,1
65291,2022-10-30 13:35:56,20829,1665.0,1,0.1,63.22,38,0,1
65292,2021-05-22 01:43:03,35677,1493.0,4,0.0,213.76,0,0,1
65293,2023-04-18 16:36:25,8908,1031.0,1,0.15,11.02,9,0,1
65294,2021-06-14 07:59:04,59956,1167.0,1,0.0,17.92,32,0,1
65295,2022-11-15 07:32:34,53020,938.0,1,0.0,52.88,26,0,1
65296,2021-04-29 06:20:35,51578,115.0,1,0.05,8.56,24,0,1
65297,2021-02-24 11:31:12,8976,769.0,1,0.0,149.38,0,0,1
65298,2023-05-07 12:38:56,92289,1778.0,1,0.1,108.87,33,0,1
65299,2023-01-15 12:43:20,12464,392.0,1,0.1,10.75,50,0,1
65300,2023-12-14 16:56:49,86143,1946.0,1,0.1,115.63,28,0,1
65301,2023-12-29 20:13:18,25849,1460.0,1,0.2,22.94,26,0,1
65302,2023-04-08 23:19:25,9744,1511.0,3,0.0,152.97,48,0,1
65303,2021-08-10 10:41:35,90862,1404.0,1,0.1,17.8,18,0,1
65304,2023-09-03 16:47:54,60105,,1,0.05,,0,1,1
65305,2021-06-06 05:42:21,88224,282.0,3,0.05,256.78,7,0,1
65306,2021-12-08 19:53:16,57724,1794.0,2,0.0,153.54,42,0,1
65307,2023-04-28 04:25:01,85935,596.0,3,0.0,167.37,43,0,1
65308,2023-01-30 08:15:44,4680,1819.0,2,0.0,-138.82,33,1,1
65309,2023-08-07 19:36:14,60387,731.0,1,0.0,42.72,0,0,1
65310,2022-02-14 13:28:04,28614,43.0,1,0.05,13.9,0,0,1
65311,2023-12-23 19:02:21,18852,619.0,2,0.0,20.42,39,0,1
65312,2022-06-13 20:12:20,94154,1898.0,2,0.0,53.28,42,0,1
65313,2023-01-02 12:32:41,46982,234.0,1,0.0,-165.54,0,1,1
65314,2022-05-10 16:16:52,45878,895.0,1,0.0,7.65,45,0,1
65315,2023-05-12 17:40:34,89871,1879.0,1,0.1,63.32,36,0,1
65316,2021-03-23 08:31:16,93370,1520.0,1,0.1,23.26,0,0,1
65317,2021-04-19 19:14:10,43995,1842.0,1,0.0,11.17,17,0,1
65318,2023-05-13 20:23:08,94957,1134.0,1,0.05,68.21,39,0,1
65319,2023-11-20 10:09:05,29537,203.0,1,0.0,115.47,2,0,1
65320,2023-10-03 14:26:06,79696,853.0,1,0.0,146.42,30,0,1
65321,2023-10-03 21:05:54,11440,32.0,1,0.05,59.49,25,0,1
65322,2023-11-21 14:22:55,34217,1627.0,1,0.2,126.09,18,0,1
65323,2021-09-02 11:45:42,22487,184.0,1,0.0,164.5,0,0,1
65324,2021-11-25 15:29:17,19742,28.0,2,0.05,58.33,19,0,1
65325,2021-04-20 19:26:50,73127,914.0,2,0.0,91.74,26,0,1
65326,2023-03-24 22:26:10,58359,778.0,1,0.0,17.95,29,0,1
65327,2022-05-30 14:41:31,23733,,1,0.05,,9,0,1
65328,2023-12-29 12:49:19,8652,1107.0,1,0.0,98.66,15,0,1
65329,2021-07-13 05:30:10,94191,1805.0,2,0.15,95.08,21,0,1
65330,2022-03-15 18:30:33,3485,1085.0,1,0.0,33.0,0,0,1
65331,2023-12-05 22:02:57,1726,1527.0,1,0.0,77.05,50,0,1
65332,2023-11-12 04:08:18,49084,1262.0,4,0.0,175.36,6,0,1
65333,2023-04-02 14:22:31,77654,1997.0,1,0.0,141.47,26,0,1
65334,2021-11-19 19:40:43,47171,1524.0,1,0.0,23.11,38,0,1
65335,2023-07-16 08:03:51,18271,261.0,1,0.05,50.82,25,0,1
65336,2021-11-10 04:14:23,64823,1532.0,1,0.1,14.23,0,0,1
65337,2021-04-04 05:12:16,34545,1659.0,1,0.2,18.35,23,0,1
65338,2023-11-13 12:08:21,58217,670.0,3,0.0,257.22,28,0,1
65339,2023-05-15 23:54:19,66016,1723.0,1,0.0,110.55,44,0,1
65340,2021-03-29 09:21:25,57625,705.0,1,0.1,251.88,0,0,1
65341,2022-07-17 18:08:04,62591,,1,0.15,,49,0,1
65342,2021-11-17 15:05:51,96879,,1,0.0,,29,0,1
65343,2022-06-02 18:59:05,20846,1273.0,1,0.0,-78.77,41,1,1
65344,2022-09-12 19:24:57,22638,,1,0.0,,29,0,1
65345,2023-06-17 18:20:43,6926,202.0,1,0.05,40.6,31,0,1
65346,2022-10-01 15:38:45,95401,219.0,1,0.0,55.59,40,0,1
65347,2023-09-16 21:07:12,8127,,2,0.1,,21,0,1
65348,2021-01-14 10:47:32,61942,1704.0,2,0.0,105.3,49,0,1
65349,2021-06-03 18:52:52,69550,617.0,1,0.0,87.57,25,0,1
65350,2021-05-19 18:36:05,66487,1696.0,3,0.0,35.46,8,0,1
65351,2021-12-12 19:06:13,15617,735.0,1,0.0,23.6,21,0,1
65352,2021-01-10 12:52:47,31544,1943.0,1,0.05,42.23,20,0,1
65353,2022-07-02 02:29:45,54820,,1,0.0,,18,0,1
65354,2023-04-19 09:48:02,1952,395.0,1,0.0,185.92,49,0,1
65355,2023-05-14 17:21:22,11222,1409.0,1,0.0,97.84,7,0,1
